acceleration_in_x,acceleration_in_y,acceleration_in_z
-17,-12,995
-17,-13,995
-14,-15,1003
-16,-15,1003
-17,-15,1005
-16,-14,998
-16,-15,1002
-16,-16,995
-16,-16,1001
-15,-13,1000
-16,-12,1002
-16,-14,1001
-18,-14,1002
-15,-13,997
-17,-12,1001
-17,-15,998
-17,-16,1000
-16,-13,1001
-16,-13,998
-16,-17,999
-18,-15,1000
-15,-14,1003
-17,-14,999
-15,-15,1001
-16,-12,1004
-17,-13,1000
-16,-11,1002
-16,-14,997
-14,-13,1000
-16,-16,995
-15,-14,998
-15,-15,1002
-18,-15,999
-16,-16,1003
-17,-14,1005
-15,-15,997
-16,-14,1001
-16,-14,1001
-17,-11,998
-18,-13,999
-16,-14,994
-16,-17,1011
-16,-18,1005
-15,-13,994
-17,-11,1002
-14,-14,1010
-17,-13,1005
-16,-13,1002
-14,-14,988
-16,-14,996
-17,-14,1010
-16,-12,1016
-15,-13,993
-18,-9,1016
-13,-16,987
-13,-15,1001
-17,-17,985
-16,-15,993
-14,-16,990
-17,-15,1006
-14,-14,1000
-14,-12,1004
-16,-12,985
-16,-17,1007
-15,-17,990
-19,-13,1000
-16,-13,1003
-17,-12,1005
-18,-14,993
-16,-14,992
-17,-14,1002
-15,-12,993
-17,-16,1007
-14,-14,994
-17,-14,998
-15,-14,999
-15,-14,1000
-15,-15,999
-15,-14,998
-16,-15,1000
-17,-12,1003
-17,-13,1001
-15,-14,998
-15,-13,1002
-17,-15,998
-15,-13,999
-14,-14,998
-16,-14,1000
-14,-16,1000
-16,-15,998
-15,-14,1000
-15,-15,1000
-17,-13,999
-15,-13,997
-14,-12,1003
-16,-14,1000
-17,-11,1000
-14,-14,998
-16,-13,998
-16,-14,1003
-17,-13,1002
-14,-14,1002
-14,-14,997
-16,-12,1000
-15,-16,1002
-16,-14,1001
-16,-15,1000
-16,-14,996
-16,-12,998
-14,-16,1001
-13,-15,998
-16,-14,1001
-17,-14,998
-17,-15,999
-15,-13,1001
-16,-15,1000
-15,-15,999
-15,-15,1000
-14,-14,998
-16,-12,999
-15,-14,1002
-18,-16,1000
-15,-13,1002
-15,-11,1002
-16,-13,1002
-15,-15,995
-16,-14,999
-16,-15,999
-16,-16,1003
-17,-15,996
-16,-15,995
-15,-14,1003
-18,-15,1005
-15,-13,1001
-17,-13,995
-19,-15,999
-13,-15,1001
-14,-12,1000
-15,-13,1000
-16,-14,998
-15,-16,998
-16,-16,997
-13,-14,1000
-16,-14,1000
-17,-14,998
-16,-14,999
-14,-14,998
-16,-14,999
-17,-15,999
-16,-12,1002
-15,-12,1001
-16,-13,1000
-13,-13,1000
-14,-14,1000
-16,-15,1000
-16,-15,1002
-15,-14,1000
-17,-13,1003
-16,-14,989
-15,-14,1019
-15,-16,1001
-15,-14,999
-15,-15,1001
-17,-15,1000
-16,-12,999
-17,-11,1009
-15,-15,1010
-17,-14,1011
-14,-12,996
-13,-15,999
-19,-16,992
-18,-17,1007
-14,-15,1003
-16,-14,1005
-16,-11,1001
-15,-14,1014
-19,-13,990
-17,-14,1009
-12,-13,999
-15,-15,993
-16,-12,1000
-17,-13,1000
-17,-14,991
-18,-14,1002
-15,-14,997
